transaction_id,region,country,product,customer,sales_rep,transaction_date,timestamp,quantity,unit_price,total_amount,order_status,payment_method,product_details,customer_info
TXN_000497,Asia,China,Electronics,Lori Ramirez,Sarah Goodwin,25-08-2021,17-05-2025 06:02,10,1315.88,13158.8,Pending,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Apple"", ""specs"": ""Past statement since feeling old affect."", ""ratings"": 3.3}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000498,Europe,France,Clothing,Ricky Powers,Jackie Evans,02-02-2025,08-06-2025 13:18,1,93.95,93.95,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Itself within agent ask big shoulder."", ""ratings"": 4.2}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000499,Europe,Italy,  Sports  ,Henry Osborn,Justin Hart,22-06-2021,14-04-2025 13:47,6,98.6,591.6,Completed,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Because lead center born take whose."", ""ratings"": 3.9}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000500,Africa,South Africa,Home & Garden,Crystal Daniels,Sarah Duarte,23-11-2022,16-04-2025 13:42,9,916.64,8249.76,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Sense growth cover trip threat they both."", ""ratings"": 4.2}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000501,North America,Canada,Home & Garden,Christine Watson,Kenneth Brown,11-01-2024,11-04-2025 12:24,1,1184.7,1184.7,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Box both knowledge tough."", ""ratings"": 1.5}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000502,Europe,Spain,Clothing,Kyle Schmidt,Olivia Dougherty,04-08-2021,20-04-2025 12:51,4,400.94,1603.76,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Choose military rise plan."", ""ratings"": 2.7}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000503,Europe,Spain,Electronics,Alexandra Ali,Craig Anthony,02-02-2020,16-01-2025 03:06,8,698.21,5585.68,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Apple"", ""specs"": ""Brother political hard at."", ""ratings"": 4.0}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000504,Africa,Nigeria,Home & Garden,Brittany Watkins,Karen Weaver,02-02-2021,10-04-2025 02:28,8,483.94,3871.52,Completed,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Shoulder cover size western."", ""ratings"": 3.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000505,Asia,China,Electronics,Ricky Young,John Richardson,01-05-2020,10-01-2025 13:56,,344.51,1033.53,Cancelled,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Apple"", ""specs"": ""Mr now despite last."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000506,Africa,South Africa,Clothing,Janice Arias,Christina Joyce,04-11-2023,25-07-2025 10:04,10,543.02,5430.2,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Us turn expect main card."", ""ratings"": 5.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000507,Europe,Germany,Clothing,Geoffrey Jones,Allison Powell,17-09-2022,18-07-2025 15:23,1,601.66,601.66,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Writer sometimes program fill."", ""ratings"": 4.7}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000313,South America,Argentina,Sports,John Larson,Deborah Vance,28-02-2024,17-06-2025 17:37,3,535.71,1607.13,Pending,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Decathlon"", ""specs"": ""When play whom career oil question."", ""ratings"": 4.1}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000509,North America,Mexico,Electronics,Kathryn Khan,Douglas Nguyen,29-03-2020,31-01-2025 23:24,7,1488.42,10418.94,Pending,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""More avoid among institution agent."", ""ratings"": 4.4}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000510,North America,Mexico,Clothing,Evan Scott MD,Thomas Pena,06-05-2022,17-07-2025 16:12,7,1576.78,11037.46,Completed,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Activity operation senior hundred grow artist describe."", ""ratings"": 4.5}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000511,Asia,UAE,Home & Garden,Evan Johnson,Ryan Nelson,26-01-2023,02-07-2025 16:35,2,596.82,1193.64,Cancelled,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Half these economic line senior table east black."", ""ratings"": 1.5}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000512,South America,Chile,Home & Garden,Shannon Perry,Rebecca Allen,20-12-2023,20-06-2025 08:13,4,768.09,3072.36,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Conference character better maintain table occur."", ""ratings"": 3.5}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000513,North America,Mexico,Sports,Rebecca Atkinson,Eric Davis,27-02-2021,09-03-2025 02:23,5,500.86,2504.3,Completed,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Quite wish occur writer interview."", ""ratings"": 1.4}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000514,Europe,Germany,Clothing,,Kim Silva,23-06-2023,12-05-2025 12:23,,162.04,1296.32,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""History lose admit economy front well pattern."", ""ratings"": 3.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000515,North America,Mexico,Sports,Daniel Harrison,Sheena Wilkins,01-09-2024,05-02-2025 08:59,7,353.34,2473.38,Returned,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Well prove cold coach."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000516,Europe,France,Clothing,Danielle Garcia,John Richards,06-01-2025,06-02-2025 13:44,7,1476.18,10333.26,Pending,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Huge follow break audience conference or."", ""ratings"": 4.8}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000517,South America,Brazil,Clothing,,Michael Li,18-12-2020,09-05-2025 07:26,4,1404.47,5617.88,Pending,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Summer eight tend senior rule near notice recognize."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""X"""
TXN_000518,Asia,Singapore,Home & Garden,,Kelsey Casey,20-06-2022,28-02-2025 13:43,nil,935.05,4675.25,Cancelled,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Quite lawyer identify state."", ""ratings"": 4.5}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000519,Africa,South Africa,Home & Garden,Stacey Rose,Emily Spencer,17-06-2020,06-02-2025 19:44,6,296.15,1776.9,Pending,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Wayfair"", ""specs"": ""Over often computer only chair."", ""ratings"": 2.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000520,North America,Canada,Home & Garden,,  Erin Cox  ,11-11-2022,16-05-2025 12:06, ,168.75,1350,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Paper suddenly clear purpose call whom power."", ""ratings"": 2.8}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000521,North America,USA,Home & Garden,Darin Campbell,Richard Black,25-07-2023,14-02-2025 01:08,4,468.79,1875.16,Cancelled,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Network charge treatment according allow lay new."", ""ratings"": 1.2}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000522,North America,USA,Home & Garden,Ashley Robinson,William Bailey,20-01-2025,29-07-2025 07:05,1,1148.73,1148.73,Completed,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Not out myself let."", ""ratings"": 1.2}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000523,South America,Argentina,Home & Garden,Charles George,Michael Hatfield,30-10-2022,06-04-2025 00:26,3,624.45,1873.35,Completed,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Treat treat real him social care challenge kid."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000524,Europe,Germany,Home & Garden,Amy Franco,Melinda Carey,14-01-2021,19-03-2025 01:53,10,225.46,2254.6,Completed,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Your realize manager arrive."", ""ratings"": 1.4}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000525,Europe,France,Home & Garden,Erik Miller,Stephanie Willis,26-10-2023,27-07-2025 00:46,3,867.9,2603.7,Completed,Debit Card,,"{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000526,Africa,South Africa,Clothing,Megan Copeland,Justin Miller,30-04-2023,26-03-2025 00:13,7,377.21,2640.47,Returned,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""Article same personal open later raise together."", ""ratings"": 4.2}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000527,  Europe  ,UK,Clothing,Billy Roy,Grant Taylor,,06-07-2025 12:59,7,1618.77,11331.39,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Democratic range way class century bar grow."", ""ratings"": 1.9}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000528,Europe,Spain,Clothing,Ryan Butler,Robert Owens,26-06-2025,16-07-2025 06:24,3,122.49,367.47,Cancelled,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Light gas little feeling front."", ""ratings"": 3.9}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000529,North America,Canada,Sports,Cathy Hodge,Gina Collins,14-04-2023,18-01-2025 16:31,3,864.07,2592.21,Returned,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Focus artist test two."", ""ratings"": 2.4}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000530,South America,Argentina,Sports,Laura Marshall,Craig Doyle,02-03-2022,22-05-2025 07:39,2,539.17,1078.34,Returned,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Decathlon"", ""specs"": ""Player sit myself guy us."", ""ratings"": 1.5}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000531,South America,Brazil,Clothing,Ellen Gibson,Brittney Ferguson,24-08-2022,18-02-2025 06:53,8,658.16,5265.28,Cancelled,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Research than drop."", ""ratings"": 1.1}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000532,Africa,Nigeria,Sports,Tommy Mcdowell,Blake Smith,11-10-2023,11-02-2025 10:36,6,1873.53,11241.18,Returned,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""State challenge effect former relate challenge really."", ""ratings"": 4.4}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000533,Asia,Singapore,Electronics,David Adams,Jacob Reed,01-08-2020,09-08-2025 12:38,8,1435.23,11481.84,Returned,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Apple"", ""specs"": ""Hair head recognize bit."", ""ratings"": 2.4}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000534,Africa,Egypt,Clothing,Brittany Williams,Kristin Santiago,13-03-2022,2025/13/40 25:61,9,1507.49,13567.41,Returned,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""College road we specific place time listen."", ""ratings"": 4.5}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000535,South America,Argentina,Clothing,Darlene Ellis,Renee Velazquez,05-02-2023,14-03-2025 00:21,1,982.74,982.74,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Interview federal alone sit officer."", ""ratings"": 4.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000536,Europe,Spain,Electronics,Darius Matthews,Douglas Miller,,30-06-2025 14:51,5,1313.05,6565.25,Cancelled,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Samsung"", ""specs"": ""Price dark management professional world kid accept."", ""ratings"": 2.5}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000537,North America,Canada,Electronics,Christina Reed,Stephanie Hess,02-11-2020,09-03-2025 23:10,2,1183.85,2367.7,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Read represent probably."", ""ratings"": 3.4}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000538,Asia,China,Sports,Elaine Hill,Max Davila,04-05-2022,10-02-2025 10:00,10,943.22,9432.2,Pending,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Few sing many rock form."", ""ratings"": 3.1}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000539,North America,USA,Electronics,Nicholas Gonzales,Brian Ramirez,03-05-2021,17-06-2025 10:52,7,116.93,818.51,Pending,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Decade task choose out."", ""ratings"": 1.8}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000540,Asia,UAE,Home & Garden,Makayla Garcia,Mr. Jose Fisher,12-06-2020,22-02-2025 07:15,6,414.79,2488.74,Completed,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Push young receive Mr present building."", ""ratings"": 4.9}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000541,Europe,Germany,Sports,Kimberly Castillo,Tyler Zamora,,10-05-2025 17:16,8,1024.23,8193.84,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Decathlon"", ""specs"": ""Make what cause growth."", ""ratings"": 2.6}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000542,Europe,France,Home & Garden,Melissa Mason,Christopher Morris,17-07-2024,19-03-2025 22:03,7,1656.5,11595.5,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""South success hand deep half."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000543,Asia,Singapore,Home & Garden,Ricky Martinez,Emily Sutton,18-11-2022,31-07-2025 08:15,3,526.99,1580.97,Pending,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Television mouth tend team business trial doctor."", ""ratings"": 1.0}","{""segment"": ""Premium"", ""demographics"": ""X"""
TXN_000544,North America,Canada,Clothing,Raymond Franklin,Brian Mcdowell,24-03-2025,16-08-2025 07:08,5,205.46,1027.3,Returned,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Mr heart fine concern budget teach."", ""ratings"": 1.9}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000545,Europe,UK,Clothing,Jordan Alvarez,Zachary Owens,15-02-2020,15-07-2025 10:13,2,1113.91,2227.82,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Finish recognize shake ok."", ""ratings"": 1.9}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000546,South America,Chile,Clothing,Patrick Rojas,Tracy Anderson,10-08-2025,08-06-2025 15:07,9,1202.62,10823.58,Returned,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Ten involve relate born deep when give."", ""ratings"": 1.3}",NULL
TXN_000547,North America,Mexico,Clothing,Reginald Smith,Lisa Everett,01-04-2022,03-03-2025 21:02,1,361.72,361.72,Returned,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Knowledge discuss factor must."", ""ratings"": 1.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000548,Europe,UK,Home & Garden,Cynthia Collins,  Terri Garner  ,03-04-2023,01-02-2025 02:37,1,1357.94,1357.94,Pending,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Television forward at energy."", ""ratings"": 3.5}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000549,Asia,India,Electronics,John Lane,Rhonda Francis,08-04-2020,12-01-2025 03:58,8,1605.45,12843.6,Pending,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""May face course."", ""ratings"": 1.5}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000550,South America,Brazil,Electronics,William Thompson,Stephanie King,11-12-2024,20-04-2025 00:29,3,1139.08,3417.24,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Write how method young network model campaign."", ""ratings"": 3.1}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000551,North America,Canada,Sports,Sally Camacho,Jeffery Martinez,27-10-2023,03-07-2025 09:42,3,65.21,195.63,Completed,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Turn rather none onto question draw."", ""ratings"": 4.1}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000552,  Asia  ,Singapore,Clothing,Alex Sellers,Martin Gonzalez,25-01-2022,20-04-2025 08:39,7,1530.99,-10716.93,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Young international at than teacher machine."", ""ratings"": 3.3}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000553,North America,USA,Electronics,Michael Santiago,Sydney Booker,13-03-2024,01-01-2025 05:20,9,1233.05,11097.45,Cancelled,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Plant low process every."", ""ratings"": 2.3}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000554,  North America  ,USA,Electronics,Elizabeth Bradshaw,Larry Mann,04-03-2023,08-03-2025 02:13,7,1191.11,8337.77,Cancelled,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Reveal teacher town only top."", ""ratings"": 4.6}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000555,South America,Chile,Electronics,Jennifer Jenkins,Shirley Harrison,11-07-2021,not-a-timestamp,10,₹131.97,-1319.7,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Table community character deep open."", ""ratings"": 1.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000556,Europe,UK,Clothing,Wayne Perkins,Samantha Miller,19-06-2021,26-01-2025 17:45,10,1129.82,11298.2,Returned,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""To community difference wrong."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000557,Europe,Spain,Home & Garden,Henry Foster,  Charles Jordan  ,04-12-2022,03-07-2025 07:35,,882.5,7942.5,Cancelled,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Agreement into follow not."", ""ratings"": 1.9}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000558,Africa,South Africa,Clothing,Amy Obrien,Justin Lane,05-07-2023,21-03-2025 10:15,1,1146.73,1146.73,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Beat collection natural quite."", ""ratings"": 2.4}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000559,Africa,Egypt,Electronics,Isaac Johnston,David Brooks,14-06-2023,11-06-2025 09:09,6,,7222.38,Returned,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Dell"", ""specs"": ""Responsibility fly ago become cost long model before."", ""ratings"": 2.7}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000560,Asia,Japan,Electronics,Joshua Chen,Elizabeth Taylor,17-09-2024,24-01-2025 15:18,2,740.85,1481.7,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Story amount listen thousand truth beyond from."", ""ratings"": 3.8}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000313,Asia,China,Sports,Jordan Davidson,Arthur Morris,14-11-2021,10-02-2025 00:15,5,378.52,1892.6,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Reebok"", ""specs"": ""Nothing million student ball dinner style bit occur."", ""ratings"": 3.3}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000562,Europe,Spain,Electronics,Allison Sims,Patricia Benitez,26-06-2021,01-07-2025 18:50,3,496.98,1490.94,Cancelled,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Else but bank."", ""ratings"": 3.5}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000563,Africa,Nigeria,Electronics,Joseph Banks,Chad Lopez,not-a-date,22-04-2025 20:15,10,1943.8,19438,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Dell"", ""specs"": ""Catch citizen institution alone four possible make any."", ""ratings"": 3.5}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000564,North America,Mexico,Electronics,Sharon Vega,Daniel Lee,23-01-2024,16-05-2025 08:07,6,1483.97,8903.82,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Expert modern gas measure might guess."", ""ratings"": 3.0}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000565,South America,Chile,Electronics,Kristina George,Joseph Russell MD,09-10-2021,22-06-2025 04:56,10,1885.87,18858.7,Cancelled,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Apple"", ""specs"": ""Beautiful seek instead far."", ""ratings"": 2.8}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000566,Europe,Germany,Sports,Nicole Lara,Amanda Villa,22-12-2021,26-01-2025 23:06,8,136.31,1090.48,Completed,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Discussion believe affect occur beautiful music."", ""ratings"": 4.5}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000567,Europe,UK,Electronics,Ariel Walker,  Brandon Smith  ,30-07-2022,30-04-2025 08:21,5,1734.38,8671.9,Pending,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Rule own dream."", ""ratings"": 2.0}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
